Code,Company,Link,"Market Cap","Last trade",Change,%Change,Sector
ASX:EYE,"Nova Eye Medical Limited (ASX:EYE)",https://www.listcorp.com/asx/eye/nova-eye-medical-limited,"	41283000",0.145,0.00,0,"Health Care"
ASX:NGE,"NGE Capital Limited (ASX:NGE)",https://www.listcorp.com/asx/nge/nge-capital-limited,"	41163900",1.2,0.00,0,Financials
ASX:MTC,"MetalsTech Limited (ASX:MTC)",https://www.listcorp.com/asx/mtc/metalstech-limited,"	41080200",0.19,0.00,2.7,Materials
ASX:RTG,"RTG Mining Inc. (ASX:RTG)",https://www.listcorp.com/asx/rtg/rtg-mining-inc,"	40949300",0.023,0.00,4.55,Materials
ASX:NMT,"Neometals Limited (ASX:NMT)",https://www.listcorp.com/asx/nmt/neometals-limited,"	40836100",0.051,-0.00,-3.77,Materials
ASX:GFL,"Global Masters Fund Limited (ASX:GFL)",https://www.listcorp.com/asx/gfl/global-masters-fund-limited,"	40807500",3.73,0.00,0,Financials
ASX:GNDQ,"Betashares Wealth Builder Nasdaq 100 Geared (30-40% LVR) Complex ETF (ASX:GNDQ)",https://www.listcorp.com/asx/gndq/betashares-wealth-builder-nasdaq-100-geared-30-40-lvr-complex-etf,"	40662800",32,0.13,0.41,Unclassified
ASX:TKM,"Trek Metals Limited (ASX:TKM)",https://www.listcorp.com/asx/tkm/trek-metals-limited,"	40612000",0.067,-0.00,-0.74,Materials
ASX:HCL,"HighCom Limited (ASX:HCL)",https://www.listcorp.com/asx/hcl/highcom-limited,"	40559700",0.395,0.00,0,Industrials
ASX:EMH,"European Metals Holdings Limited (ASX:EMH)",https://www.listcorp.com/asx/emh/european-metals-holdings,"	40503400",0.18,0.00,0,Materials
ASX:IAM,"Income Asset Management Group Limited (ASX:IAM)",https://www.listcorp.com/asx/iam/income-asset-management-group-limited,"	40027400",0.043,0.00,0,Financials
ASX:AGR,"Aguia Resources Limited (ASX:AGR)",https://www.listcorp.com/asx/agr/aguia-resources-limited,"	40007900",0.027,0.00,0,Materials
ASX:DVL,"dorsaVi Ltd (ASX:DVL)",https://www.listcorp.com/asx/dvl/dorsavi-ltd,"	39972800",0.04,0.00,0,"Health Care"
ASX:BDM,"Burgundy Diamond Mines Limited (ASX:BDM)",https://www.listcorp.com/asx/bdm/burgundy-diamond-mines-limited,"	39797300",0.028,0.00,0,Materials
ASX:ABV,"Advanced Braking Technology Limited (ASX:ABV)",https://www.listcorp.com/asx/abv/advanced-braking-technology-limited,"	39785600",0.1,0.00,0,"Consumer Discretionary"
ASX:LGP,"Little Green Pharma Ltd (ASX:LGP)",https://www.listcorp.com/asx/lgp/little-green-pharma,"	39629600",0.125,-0.01,-3.85,"Health Care"
ASX:3DP,"Pointerra Limited (ASX:3DP)",https://www.listcorp.com/asx/3dp/pointerra-limited,"	39448800",0.05,0.00,2.04,"Information Technology"
ASX:TIG,"Tigers Realm Coal Limited (ASX:TIG)",https://www.listcorp.com/asx/tig/tigers-realm-coal-limited,"	39200100",0.003,0.00,0,Materials
ASX:CTE,"Cryosite Limited (ASX:CTE)",https://www.listcorp.com/asx/cte/cryosite-limited,"	39047600",0.8,0.00,0,"Health Care"
ASX:DEV,"DevEx Resources Limited (ASX:DEV)",https://www.listcorp.com/asx/dev/devex-resources-limited,"	38868800",0.088,0.00,0,Materials
ASX:KAT,"Katana Capital Limited (ASX:KAT)",https://www.listcorp.com/asx/kat/katana-capital-limited,"	38836100",1.27,0.00,0,Financials
ASX:RLT,"Renergen Limited (ASX:RLT)",https://www.listcorp.com/asx/rlt/renergen-limited,"	38817200",1.28,0.00,0,Energy
ASX:5GN,"5G Networks Limited (ASX:5GN)",https://www.listcorp.com/asx/5gn/5g-networks-limited,"	38719400",0.13,0.00,0,"Information Technology"
ASX:BKT,"Black Rock Mining Limited (ASX:BKT)",https://www.listcorp.com/asx/bkt/black-rock-mining-limited,"	38470900",0.028,0.00,7.69,Materials
ASX:JPR,"Jupiter Energy Limited (ASX:JPR)",https://www.listcorp.com/asx/jpr/jupiter-energy-limited,"	38421600",0.03,0.00,0,Energy
ASX:VRS,"Veris Limited (ASX:VRS)",https://www.listcorp.com/asx/vrs/veris-limited,"	38313100",0.074,0.00,0,Industrials
ASX:PH2,"Pure Hydrogen Corporation Limited (ASX:PH2)",https://www.listcorp.com/asx/ph2/pure-hydrogen-corporation-limited,"	38281800",0.1025,0.00,0,Energy
ASX:MEC,"Morphic Ethical Equities Fund (ASX:MEC)",https://www.listcorp.com/asx/mec/morphic-ethical-equities-fund,"	38271900",1.17,0.01,0.86,Financials
ASX:JRHG,"JPMorgan Global Research Enhanced Index Equity Active ETF (Managed Fund) (Hedged) (ASX:JRHG)",https://www.listcorp.com/asx/jrhg/jpmorgan-global-research-enhanced-index-equity-active-etf-managed-fund-hedged,"	38217500",67.64,0.00,0,Unclassified
ASX:KNB,"Koonenberry Gold Limited (ASX:KNB)",https://www.listcorp.com/asx/knb/koonenberry-gold-limited,"	38016000",0.037,0.00,0,Materials
ASX:HVLU,"VanEck MSCI International Value (AUD Hedged) ETF (ASX:HVLU)",https://www.listcorp.com/asx/hvlu/vaneck-msci-international-value-aud-hedged-etf,"	37740800",30.19,0.00,0,Unclassified
ASX:FPC,"Fat Prophets Global Contrarian Fund (ASX:FPC)",https://www.listcorp.com/asx/fpc/fat-prophets-global-contrarian-fund,"	37702200",1.29,-0.07,-5.15,Financials
ASX:FDR,"Finder Energy Holdings Limited (ASX:FDR)",https://www.listcorp.com/asx/fdr/finder-energy-holdings-limited,"	37659600",0.1,0.00,0,Energy
ASX:HYT,"HyTerra Ltd (ASX:HYT)",https://www.listcorp.com/asx/hyt/hyterra-ltd,"	37523400",0.023,0.00,2.22,Energy
ASX:CD2,"Cordish Dixon Private Equity Fund II (ASX:CD2)",https://www.listcorp.com/asx/cd2/cordish-dixon-private-equity-fund-ii,"	37522500",0.715,0.00,0,Financials
ASX:GTI,"Gratifii Limited (ASX:GTI)",https://www.listcorp.com/asx/gti/gratifii-limited,"	37485600",0.098,0.00,0,"Information Technology"
ASX:SRZ,"Stellar Resources Limited (ASX:SRZ)",https://www.listcorp.com/asx/srz/stellar-resources-limited,"	37435500",0.018,0.00,0,Materials
ASX:DES,"Desoto Resources Limited (ASX:DES)",https://www.listcorp.com/asx/des/desoto-resources-limited,"	37344900",0.2,0.00,0,Materials
ASX:SEQ,"Sequoia Financial Group Ltd (ASX:SEQ)",https://www.listcorp.com/asx/seq/sequoia-financial-group-ltd,"	37079100",0.3,0.00,0,Financials
ASX:OEC,"Orbital Corporation Limited (ASX:OEC)",https://www.listcorp.com/asx/oec/orbital-corporation,"	37075400",0.23,0.00,2.22,Industrials
ASX:IPT,"Impact Minerals Limited (ASX:IPT)",https://www.listcorp.com/asx/ipt/impact-minerals-limited,"	37020000",0.009,0.00,0,Materials
ASX:KP2,"Kore Potash Plc (ASX:KP2)",https://www.listcorp.com/asx/kp2/kore-potash-plc,"	36979100",0.064,0.00,0,Materials
ASX:FAR,"FAR Limited (ASX:FAR)",https://www.listcorp.com/asx/far/far,"	36501800",0.395,0.00,0,Energy
ASX:EAFZ,"Ellerston Asia Growth Fund (Hedge Fund) (ASX:EAFZ)",https://www.listcorp.com/asx/eafz/ellerston-asia-growth-fund-hedge-fund,"	36373200",7.6,0.00,0,Unclassified
ASX:AVG,"Australian Vintage Limited (ASX:AVG)",https://www.listcorp.com/asx/avg/australian-vintage-limited,"	36240900",0.115,0.01,4.55,"Consumer Staples"
ASX:NXM,"Nexus Minerals Limited (ASX:NXM)",https://www.listcorp.com/asx/nxm/nexus-minerals-limited,"	36225600",0.06,0.00,0,Materials
ASX:ARI,"Arika Resources Limited (ASX:ARI)",https://www.listcorp.com/asx/ari/arika-resources-limited,"	36184000",0.041,-0.00,-2.38,Materials
ASX:AMN,"Agrimin Limited (ASX:AMN)",https://www.listcorp.com/asx/amn/agrimin-limited,"	36183400",0.095,0.00,1.06,Materials
ASX:CETF,"VanEck FTSE China A50 ETF (ASX:CETF)",https://www.listcorp.com/asx/cetf/vaneck-ftse-china-a50-etf,"	36103200",63.68,-0.48,-0.75,Unclassified
ASX:BCM,"Brazilian Critical Minerals Limited (ASX:BCM)",https://www.listcorp.com/asx/bcm/brazilian-critical-minerals-limited,"	35948000",0.024,0.00,4.35,Materials
ASX:ASV,"Asset Vision Co Limited (ASX:ASV)",https://www.listcorp.com/asx/asv/asset-vision-co-limited,"	35729400",0.048,0.00,0,"Information Technology"
ASX:EDC,"Eildon Capital Limited (ASX:EDC)",https://www.listcorp.com/asx/edc/eildon-capital-limited,"	35586000",0.7,-0.04,-5.41,Financials
ASX:RNT,"Rent.com.au Limited (ASX:RNT)",https://www.listcorp.com/asx/rnt/rent.com.au-limited,"	35503600",0.04,0.00,8.11,"Communication Services"
ASX:ENL,"Enlitic Inc (ASX:ENL)",https://www.listcorp.com/asx/enl/enlitic-inc,"	35501500",0.043,0.00,0,"Health Care"
ASX:PEX,"Peel Mining Limited (ASX:PEX)",https://www.listcorp.com/asx/pex/peel-mining,"	35446200",0.065,0.00,6.56,Materials
ASX:SWP,"Swoop Holdings Limited (ASX:SWP)",https://www.listcorp.com/asx/swp/swoop-holdings-limited,"	35389000",0.165,0.00,0,"Communication Services"
ASX:KPO,"Kalina Power Limited (ASX:KPO)",https://www.listcorp.com/asx/kpo/kalina-power-limited,"	35195900",0.012,0.00,0,Utilities
ASX:BRK,"Brookside Energy Limited (ASX:BRK)",https://www.listcorp.com/asx/brk/brookside-energy-limited,"	35085600",0.365,0.00,0,Energy
ASX:DGH,"Desane Group Holdings Limited (ASX:DGH)",https://www.listcorp.com/asx/dgh/desane-group-holdings-limited,"	34978000",0.855,0.00,0,"Real Estate"
ASX:VNGS,"Vaughan Nelson Global Equity SMID Fund (Quoted Managed Fund) (ASX:VNGS)",https://www.listcorp.com/asx/vngs/vaughan-nelson-global-equity-smid-fund-quoted-managed-fund,"	34565700",3.55,0.00,0,Unclassified
ASX:DBBF,"BetaShares Ethical Diversified Balanced ETF (ASX:DBBF)",https://www.listcorp.com/asx/dbbf/betashares-ethical-diversified-balanced-etf,"	34444100",26.92,0.09,0.34,Unclassified
ASX:MDR,"MedAdvisor Limited (ASX:MDR)",https://www.listcorp.com/asx/mdr/medadvisor-limited,"	34389000",0.055,0.00,0,"Health Care"
ASX:DEL,"Delorean Corporation Limited (ASX:DEL)",https://www.listcorp.com/asx/del/delorean-corporation-limited,"	34143100",0.155,0.00,0,Utilities
ASX:AEV,"Avenira Limited (ASX:AEV)",https://www.listcorp.com/asx/aev/avenira-limited,"	34069200",0.008,0.00,0,Materials
ASX:AUST,"BetaShares Managed Risk Australian Share Fund (managed fund) (ASX:AUST)",https://www.listcorp.com/asx/aust/betashares-managed-risk-australian-share-fund-managed-fund,"	34054900",18.48,0.00,0,Unclassified
ASX:AQN,"Aquirian Limited (ASX:AQN)",https://www.listcorp.com/asx/aqn/aquirian-limited,"	33994800",0.34,0.00,0,Industrials
ASX:FGR,"First Graphene Limited (ASX:FGR)",https://www.listcorp.com/asx/fgr/first-graphene-limited,"	33552400",0.044,0.00,4.76,Materials
ASX:CMX,"ChemX Materials Limited (ASX:CMX)",https://www.listcorp.com/asx/cmx/chemx-materials-limited,"	33545800",0.026,0.00,0,Materials
ASX:AHF,"Australian Dairy Nutritionals Limited (ASX:AHF)",https://www.listcorp.com/asx/ahf/australian-dairy-nutritionals-limited,"	33449500",0.044,-0.00,-2.22,"Consumer Staples"
ASX:CKA,"Cokal Limited (ASX:CKA)",https://www.listcorp.com/asx/cka/cokal,"	33447400",0.031,0.00,0,Materials
ASX:LLM,"Loyal Metals Ltd (ASX:LLM)",https://www.listcorp.com/asx/llm/loyal-metals-ltd,"	33339800",0.255,0.00,0,Materials
ASX:KME,"Kip McGrath Education Centres Limited (ASX:KME)",https://www.listcorp.com/asx/kme/kip-mcgrath-education,"	33006200",0.58,0.00,0,"Consumer Discretionary"
ASX:NH3,"NH3 Clean Energy Limited (ASX:NH3)",https://www.listcorp.com/asx/nh3/nh3-clean-energy-limited,"	32948600",0.053,0.00,3.92,Materials
ASX:AUDS,"BetaShares Strong Australian Dollar Fund (hedge fund) (ASX:AUDS)",https://www.listcorp.com/asx/auds/betashares-strong-australian-dollar-fund-hedge-fund,"	32780700",5.8,0.02,0.35,Unclassified
ASX:QMAX,"BetaShares NASDAQ 100 Yield Maximiser Fund (Managed Fund) (ASX:QMAX)",https://www.listcorp.com/asx/qmax/betashares-nasdaq-100-yield-maximiser-fund-managed-fund,"	32734800",28.74,0.01,0.03,Unclassified
ASX:WAG,"The Australian Wealth Advisors Group Limited (ASX:WAG)",https://www.listcorp.com/asx/wag/the-australian-wealth-advisors-group-limited,"	32720600",0.44,0.00,0,Financials
ASX:RIM,"Rimfire Pacific Mining Limited (ASX:RIM)",https://www.listcorp.com/asx/rim/rimfire-pacific-mining-limited,"	32698700",0.011,-0.00,-8.33,Materials
ASX:BTN,"Butn Limited (ASX:BTN)",https://www.listcorp.com/asx/btn/butn-limited,"	32673100",0.086,0.00,0,Financials
ASX:BBC,"BNK Banking Corporation Limited (ASX:BBC)",https://www.listcorp.com/asx/bbc/bnk-banking-corporation,"	32658800",0.275,0.00,0,Financials
ASX:GCAP,"VanEck Bentham Global Capital Securities Active ETF (Managed Fund) (ASX:GCAP)",https://www.listcorp.com/asx/gcap/vaneck-bentham-global-capital-securities-active-etf-managed-fund,"	32658300",8.9,0.00,0,Unclassified
ASX:GAL,"Galileo Mining Limited (ASX:GAL)",https://www.listcorp.com/asx/gal/galileo-mining-limited,"	32608100",0.165,0.00,0,Materials
ASX:AWJ,"Auric Mining Limited (ASX:AWJ)",https://www.listcorp.com/asx/awj/auric-mining-limited,"	32546700",0.18,0.01,2.86,Materials
ASX:EMD,"Emyria Limited (ASX:EMD)",https://www.listcorp.com/asx/emd/emyria-limited,"	32406900",0.055,0.00,3.77,"Health Care"
ASX:SPX,"Spenda Limited (ASX:SPX)",https://www.listcorp.com/asx/spx/spenda-limited,"	32306500",0.007,0.00,0,"Information Technology"
ASX:HMD,"HeraMED Limited (ASX:HMD)",https://www.listcorp.com/asx/hmd/heramed-limited,"	32272600",0.032,0.00,3.23,"Health Care"
ASX:AQI,"Alicanto Minerals Limited (ASX:AQI)",https://www.listcorp.com/asx/aqi/alicanto-minerals,"	32229400",0.038,0.00,0,Materials
ASX:ZGL,"Zicom Group Limited (ASX:ZGL)",https://www.listcorp.com/asx/zgl/zicom-group-limited,"	32184000",0.15,0.00,0,Industrials
ASX:CHL,"Camplify Holdings Limited (ASX:CHL)",https://www.listcorp.com/asx/chl/camplify-holdings-limited,"	32175200",0.45,0.00,0,Industrials
ASX:GRV,"Greenvale Energy Limited (ASX:GRV)",https://www.listcorp.com/asx/grv/greenvale-energy-limited,"	32162300",0.059,0.00,0,Energy
ASX:NOX,"Noxopharm Limited (ASX:NOX)",https://www.listcorp.com/asx/nox/noxopharm-limited,"	32146200",0.11,0.00,0,"Health Care"
ASX:AUQ,"Alara Resources Limited (ASX:AUQ)",https://www.listcorp.com/asx/auq/alara-resources-limited,"	32123500",0.04,0.00,0,Materials
ASX:GUM,"Gumtree Australia Markets Limited (ASX:GUM)",https://www.listcorp.com/asx/gum/gumtree-australia-markets-limited,"	32097300",0.1,0.00,0,"Communication Services"
ASX:GWR,"GWR Group Limited (ASX:GWR)",https://www.listcorp.com/asx/gwr/gwr-group,"	32037100",0.099,0.00,0,Materials
ASX:KRM,"Kingsrose Mining (ASX:KRM)",https://www.listcorp.com/asx/krm/kingsrose-mining,"	32024900",0.043,0.00,1.18,Materials
ASX:XRG,"xReality Group Limited (ASX:XRG)",https://www.listcorp.com/asx/xrg/xreality-group-limited,"	31972500",0.043,0.00,0,"Consumer Discretionary"
ASX:BMR,"Ballymore Resources Limited (ASX:BMR)",https://www.listcorp.com/asx/bmr/ballymore-resources-limited,"	31958400",0.155,0.00,0,Materials
ASX:CFLO,"Betashares Global Cash Flow Kings ETF (ASX:CFLO)",https://www.listcorp.com/asx/cflo/betashares-global-cash-flow-kings-etf,"	31952700",18.605,0.00,0,Unclassified
ASX:JLL,"Jindalee Lithium Limited (ASX:JLL)",https://www.listcorp.com/asx/jll/jindalee-lithium-limited,"	31948300",0.4,0.00,0,Materials
ASX:HCT,"Holista Colltech Limited (ASX:HCT)",https://www.listcorp.com/asx/hct/holista-colltech,"	31829600",0.095,0.00,0,"Consumer Staples"
ASX:CCG,"Comms Group Limited (ASX:CCG)",https://www.listcorp.com/asx/ccg/comms-group-limited,"	31818600",0.06,0.00,0,"Communication Services"
ASX:ARD,"Argent Minerals Limited (ASX:ARD)",https://www.listcorp.com/asx/ard/argent-minerals-limited,"	31815100",0.023,0.00,4.55,Materials
ASX:CURE,"Global X S&P Biotech ETF (ASX:CURE)",https://www.listcorp.com/asx/cure/global-x-s-and-p-biotech-etf,"	31813400",46.51,0.00,0,Unclassified
ASX:LEX,"Lefroy Exploration Limited (ASX:LEX)",https://www.listcorp.com/asx/lex/lefroy-exploration-limited,"	31052500",0.125,0.00,0,Materials
ASX:EIGA,"eInvest Income Generator Fund (Managed Fund) (ASX:EIGA)",https://www.listcorp.com/asx/eiga/einvest-income-generator-fund-managed-fund,"	30958200",3.85,-0.01,-0.26,Unclassified
ASX:BLG,"BluGlass Limited (ASX:BLG)",https://www.listcorp.com/asx/blg/bluglass,"	30917100",0.012,0.00,0,"Information Technology"
ASX:MPX,"Mustera Property Group Limited (ASX:MPX)",https://www.listcorp.com/asx/mpx/mustera-property-group-limited,"	30709400",0.21,0.00,0,"Real Estate"
ASX:HGEN,"Global X Hydrogen ETF (ASX:HGEN)",https://www.listcorp.com/asx/hgen/global-x-hydrogen-etf,"	30383600",5.84,0.03,0.52,Unclassified
ASX:LGM,"Legacy Minerals Holdings Limited (ASX:LGM)",https://www.listcorp.com/asx/lgm/legacy-minerals-holdings-limited,"	30237500",0.18,0.00,0,Materials
ASX:TI1,"Tombador Iron Limited (ASX:TI1)",https://www.listcorp.com/asx/ti1/tombador-iron-limited,"	30213600",0.35,0.00,0,Materials
ASX:POD,"Podium Minerals Limited (ASX:POD)",https://www.listcorp.com/asx/pod/podium-minerals-limited,"	30209200",0.038,0.00,0,Materials
ASX:SIX,"Sprintex Limited (ASX:SIX)",https://www.listcorp.com/asx/six/sprintex-limited,"	30203800",0.048,0.00,0,Industrials
ASX:ZNC,"Zenith Minerals Limited (ASX:ZNC)",https://www.listcorp.com/asx/znc/zenith-minerals-limited,"	30179000",0.057,0.00,0,Materials
ASX:SSO,"SPDR S&P/ASX Small Ordinaries Fund (ASX:SSO)",https://www.listcorp.com/asx/sso/spdr-s-and-p-asx-small-ordinaries-fund,"	30157000",16.2,0.00,0,Unclassified
ASX:AHK,"Ark Mines Ltd (ASX:AHK)",https://www.listcorp.com/asx/ahk/ark-mines,"	30103100",0.48,0.02,5.49,Materials
ASX:CIW,"Clime Investment Management Limited (ASX:CIW)",https://www.listcorp.com/asx/ciw/clime-investment-management-limited,"	30096700",0.39,0.00,0,Financials
ASX:GT3,"Green360 Technologies Limited (ASX:GT3)",https://www.listcorp.com/asx/gt3/green360-technologies-limited,"	30067000",0.027,0.00,3.85,Materials
ASX:SEN,"Senetas Corporation Limited (ASX:SEN)",https://www.listcorp.com/asx/sen/senetas-corporation-limited,"	29808300",0.018,0.00,0,"Information Technology"
ASX:AXN,"Alliance Nickel Limited (ASX:AXN)",https://www.listcorp.com/asx/axn/alliance-nickel-limited,"	29759400",0.04,-0.00,-2.44,Materials
ASX:SHO,"Sportshero Limited (ASX:SHO)",https://www.listcorp.com/asx/sho/sportshero-limited,"	29718200",0.037,0.00,0,"Communication Services"
ASX:CLU,"Cluey Ltd (ASX:CLU)",https://www.listcorp.com/asx/clu/cluey-ltd,"	29637200",0.084,0.00,0,"Consumer Discretionary"
ASX:M4M,"Macro Metals Limited (ASX:M4M)",https://www.listcorp.com/asx/m4m/macro-metals-limited,"	29537900",0.007,0.00,0,Materials
ASX:COV,"Cleo Diagnostics Limited (ASX:COV)",https://www.listcorp.com/asx/cov/cleo-diagnostics-limited,"	29376000",0.34,-0.02,-5.56,"Health Care"
ASX:DEM,"De.mem Limited (ASX:DEM)",https://www.listcorp.com/asx/dem/de.mem-limited,"	29341900",0.1,0.00,0,Utilities
ASX:ROYL,"BetaShares Global Royalties ETF (ASX:ROYL)",https://www.listcorp.com/asx/royl/betashares-global-royalties-etf,"	29323900",12.12,0.00,0,Unclassified
ASX:CCX,"City Chic Collective Limited (ASX:CCX)",https://www.listcorp.com/asx/ccx/city-chic-collective-limited,"	29272000",0.077,0.00,1.32,"Consumer Discretionary"
ASX:NNL,"Nordic Resources Ltd (ASX:NNL)",https://www.listcorp.com/asx/nnl/nordic-resources-ltd,"	29267600",0.09,0.00,0,Materials
ASX:SHN,"Sunshine Metals Limited (ASX:SHN)",https://www.listcorp.com/asx/shn/sunshine-metals-limited,"	29227000",0.015,0.00,7.14,Materials
ASX:XMET,"BetaShares Energy Transition Metals ETF (ASX:XMET)",https://www.listcorp.com/asx/xmet/betashares-energy-transition-metals-etf,"	29216500",10.25,0.01,0.1,Unclassified
ASX:TLM,"Talisman Mining Limited (ASX:TLM)",https://www.listcorp.com/asx/tlm/talisman-mining-limited,"	29189700",0.155,0.00,0,Materials
ASX:IDT,"IDT Australia Limited (ASX:IDT)",https://www.listcorp.com/asx/idt/idt-australia-limited,"	29159500",0.068,0.00,0,"Health Care"
ASX:PRO,"Prophecy International (ASX:PRO)",https://www.listcorp.com/asx/pro/prophecy-international,"	29132400",0.395,0.00,0,"Information Technology"
ASX:PWN,"Parkway Corporate Limited (ASX:PWN)",https://www.listcorp.com/asx/pwn/parkway-corporate-limited,"	29054700",0.0105,0.00,0,Materials
ASX:RTR,"Rumble Resources Limited (ASX:RTR)",https://www.listcorp.com/asx/rtr/rumble-resources-limited,"	28527000",0.029,-0.00,-3.33,Materials
ASX:CG1,"Carbonxt Group Limited (ASX:CG1)",https://www.listcorp.com/asx/cg1/carbonxt-group-limited,"	28469100",0.068,0.00,0,Materials
ASX:CDO,"Cadence Opportunities Fund Limited (ASX:CDO)",https://www.listcorp.com/asx/cdo/cadence-opportunities-fund-limited,"	28397000",1.8,0.00,0,Financials
ASX:KZR,"Kalamazoo Resources Limited (ASX:KZR)",https://www.listcorp.com/asx/kzr/kalamazoo-resources-limited,"	28393900",0.115,-0.01,-4.17,Materials
ASX:EMP,"Emperor Energy Limited (ASX:EMP)",https://www.listcorp.com/asx/emp/emperor-energy-limited,"	28234800",0.034,0.00,0,Energy
ASX:MVOL,"iShares Edge MSCI Australia Minimum Volatility ETF (ASX:MVOL)",https://www.listcorp.com/asx/mvol/ishares-edge-msci-australia-minimum-volatility-etf,"	28175300",36.14,0.00,0,Unclassified
ASX:MVL,"Marvel Gold Limited (ASX:MVL)",https://www.listcorp.com/asx/mvl/marvel-gold-limited,"	28100300",0.021,0.00,5,Materials
ASX:WEMG,"SPDR S&P Emerging Markets Carbon Control Fund (ASX:WEMG)",https://www.listcorp.com/asx/wemg/spdr-s-and-p-emerging-markets-carbon-control-fund,"	28064900",28.66,0.00,0,Unclassified
ASX:BMM,"Bayan Mining and Minerals Limited (ASX:BMM)",https://www.listcorp.com/asx/bmm/bayan-mining-and-minerals-limited,"	28038500",0.26,0.00,1.96,Materials
ASX:WAK,"WA Kaolin Limited (ASX:WAK)",https://www.listcorp.com/asx/wak/wa-kaolin-limited,"	27927100",0.04,0.00,0,Materials
ASX:RHY,"Rhythm Biosciences Limited (ASX:RHY)",https://www.listcorp.com/asx/rhy/rhythm-biosciences-limited,"	27839900",0.098,0.00,0,"Health Care"
ASX:AW1,"American West Metals Limited (ASX:AW1)",https://www.listcorp.com/asx/aw1/american-west-metals-limited,"	27806600",0.033,0.00,0,Materials
ASX:US10,"Betashares U.S. Treasury Bond 7-10 Year Currency Hedged ETF (ASX:US10)",https://www.listcorp.com/asx/us10/betashares-u.s.-treasury-bond-7-10-year-currency-hedged-etf,"	27619300",51.07,0.00,0,Unclassified
ASX:PHO,"PhosCo Ltd (ASX:PHO)",https://www.listcorp.com/asx/pho/phosco-ltd,"	27614300",0.063,0.00,0,Materials
ASX:ODY,"Odyssey Gold Limited (ASX:ODY)",https://www.listcorp.com/asx/ody/odyssey-gold-limited,"	27604800",0.025,0.00,0,Materials
ASX:AGD,"Austral Gold Limited (ASX:AGD)",https://www.listcorp.com/asx/agd/austral-gold-limited,"	27554000",0.045,0.00,0,Materials
ASX:MOV,"MOVE Logistics Group Limited (ASX:MOV)",https://www.listcorp.com/asx/mov/move-logistics-group-limited,"	27437000",0.215,0.00,0,Industrials
ASX:VIG,"Victor Group Holdings Limited (ASX:VIG)",https://www.listcorp.com/asx/vig/victor-group-holdings-limited,"	27393500",0.042,0.00,0,"Information Technology"
ASX:GUE,"Global Uranium And Enrichment Ltd (ASX:GUE)",https://www.listcorp.com/asx/gue/global-uranium-and-enrichment-ltd,"	27285300",0.061,0.00,1.67,Materials
ASX:MQWS,"Macquarie Walter Scott Global Equity Active ETF (Managed Fund) (ASX:MQWS)",https://www.listcorp.com/asx/mqws/macquarie-walter-scott-global-equity-active-etf-managed-fund,"	27135900",9.24,0.00,0,Unclassified
ASX:SRT,"Strata Investment Holdings Plc (ASX:SRT)",https://www.listcorp.com/asx/srt/strata-investment-holdings-plc,"	27107800",0.16,0.00,0,Materials
ASX:VN8,"Vonex Limited (ASX:VN8)",https://www.listcorp.com/asx/vn8/vonex-limited,"	27093700",0.036,0.00,0,"Communication Services"
